% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
8947	2	1	1	0	28	2196	0	1
8948	2	1	1	0	28	2196	0	1
8949	2	1	1	0	28	2196	0	1
8950	2	1	1	0	28	2196	0	1
8951	2	1	1	0	28	2196	0	1
8952	2	1	1	0	28	2196	0	1
8953	2	1	1	0	28	2196	0	1
8954	2	1	1	0	28	2196	0	1
8955	2	1	1	0	28	2196	0	1
8956	2	1	1	0	28	2196	0	1
8957	2	1	1	0	28	2196	0	1
8958	2	1	1	0	28	2196	0	1
8959	2	1	1	0	28	2196	0	1
8960	2	1	1	0	28	2196	0	1
8961	2	1	1	0	28	2196	0	1
8962	2	1	1	0	28	2196	0	1
8963	2	1	1	0	28	2196	0	1
8964	2	1	1	0	28	2196	0	1
8965	2	1	1	0	28	2196	0	1
8966	2	1	1	0	28	2196	0	1
8967	2	1	1	0	28	2196	0	1
8968	2	1	1	0	28	2196	0	1
8969	2	1	1	0	28	2196	0	1
8970	2	1	1	0	28	2196	0	1
8971	2	1	1	0	28	2196	0	1
8972	2	1	1	0	28	2196	0	1
8973	2	1	1	0	28	2196	0	1
8974	2	1	1	0	28	2196	0	1
8975	2	1	1	0	28	2196	0	1
8976	2	1	1	0	28	2196	0	1
8977	2	1	1	0	28	2196	0	1
8978	2	1	1	0	28	2196	0	1
8979	2	1	1	0	28	2196	0	1
8980	2	1	1	0	28	2196	0	1
8981	2	1	1	0	28	2196	0	1
8982	2	1	1	0	28	2196	0	1
8983	2	1	1	0	28	2196	0	1
8984	2	1	1	0	28	2196	0	1
8985	2	1	1	0	28	2196	0	1
8986	2	1	1	0	28	2196	0	1
8987	2	1	1	0	28	2196	0	1
8988	2	1	1	0	28	2196	0	1
8989	2	1	1	0	28	2196	0	1
8990	2	1	1	0	28	2196	0	1
8991	2	1	1	0	28	2196	0	1
8992	2	1	1	0	28	2196	0	1
8993	2	1	1	0	28	2196	0	1
8994	2	1	1	0	28	2196	0	1
8995	2	1	1	0	28	2196	0	1
8996	2	1	1	0	28	2196	0	1
8997	2	1	1	0	28	2196	0	1
8998	2	1	1	0	28	2196	0	1
8999	2	1	1	0	28	2196	0	1
9000	2	1	1	0	28	2196	0	1
9001	2	1	1	0	28	2196	0	1
9002	2	1	1	0	28	2196	0	1
9003	2	1	1	0	28	2196	0	1
9004	2	1	1	0	28	2196	0	1
9005	2	1	1	0	28	2196	0	1
9006	2	1	1	0	28	2196	0	1
9007	2	1	1	0	28	2196	0	1
9008	2	1	1	0	28	2196	0	1
9009	2	1	1	0	28	2196	0	1
9010	2	1	1	0	28	2196	0	1
9011	2	1	1	0	28	2196	0	1
9012	2	1	1	0	28	2196	0	1
9013	2	1	1	0	28	2196	0	1
9014	2	1	1	0	28	2196	0	1
9015	2	1	1	0	28	2196	0	1
9016	2	1	1	0	28	2196	0	1
9017	2	1	1	0	28	2196	0	1
9018	2	1	1	0	28	2196	0	1
9019	2	1	1	0	28	2196	0	1
9020	2	1	1	0	28	2196	0	1
9021	2	1	1	0	28	2196	0	1
9022	2	1	1	0	28	2196	0	1
9023	2	1	1	0	28	2196	0	1
9024	2	1	1	0	28	2196	0	1
9025	2	1	1	0	28	2196	0	1
9026	2	1	1	0	28	2196	0	1
9027	2	1	1	0	28	2196	0	1
9028	2	1	1	0	28	2196	0	1
9029	2	1	1	0	28	2196	0	1
9030	2	1	1	0	28	2196	0	1
9031	2	1	1	0	28	2196	0	1
9032	2	1	1	0	28	2196	0	1
9033	2	1	1	0	28	2196	0	1
9034	2	1	1	0	28	2196	0	1
9035	2	1	1	0	28	2196	0	1
9036	2	1	1	0	28	2196	0	1
9037	2	1	1	0	28	2196	0	1
9038	2	1	1	0	28	2196	0	1
9039	2	1	1	0	28	2196	0	1
9040	2	1	1	0	28	2196	0	1
9041	2	1	1	0	28	2196	0	1
9042	2	1	1	0	28	2196	0	1
9043	2	1	1	0	28	2196	0	1
9044	2	1	1	0	28	2196	0	1
9045	2	1	1	0	28	2196	0	1
9046	2	1	1	0	28	2196	0	1
9047	2	1	1	0	28	2196	0	1
9048	2	1	1	0	28	2196	0	1
9049	2	1	1	0	28	2196	0	1
9050	2	1	1	0	28	2196	0	1
9051	2	1	1	0	28	2196	0	1
9052	2	1	1	0	28	2196	0	1
9053	2	1	1	0	28	2196	0	1
9054	2	1	1	0	28	2196	0	1
9055	2	1	1	0	28	2196	0	1
9056	2	1	1	0	28	2196	0	1
9057	2	1	1	0	28	2196	0	1
9058	2	1	1	0	28	2196	0	1
9059	2	1	1	0	28	2196	0	1
9060	2	1	1	0	28	2196	0	1
9061	2	1	1	0	28	2196	0	1
9062	2	1	1	0	28	2196	0	1
9063	2	1	1	0	28	2196	0	1
9064	2	1	1	0	28	2196	0	1
9065	2	1	1	0	28	2196	0	1
9066	2	1	1	0	28	2196	0	1
9067	2	1	1	0	28	2196	0	1
9068	2	1	1	0	28	2196	0	1
9069	2	1	1	0	28	2196	0	1
9070	2	1	1	0	28	2196	0	1
9071	2	1	1	0	28	2196	0	1
9072	2	1	1	0	28	2196	0	1
9073	2	1	1	0	28	2196	0	1
9074	2	1	1	0	28	2196	0	1
9075	2	1	1	0	28	2196	0	1
9076	2	1	1	0	28	2196	0	1
9077	2	1	1	0	28	2196	0	1
9078	2	1	1	0	28	2196	0	1
9079	2	1	1	0	28	2196	0	1
9080	2	1	1	0	28	2196	0	1
9081	2	1	1	0	28	2196	0	1
9082	2	1	1	0	28	2196	0	1
9083	2	1	1	0	28	2196	0	1
9084	2	1	1	0	28	2196	0	1
9085	2	1	1	0	28	2196	0	1
9086	2	1	1	0	28	2196	0	1
9087	2	1	1	0	28	2196	0	1
9088	2	1	1	0	28	2196	0	1
9089	2	1	1	0	28	2196	0	1
9090	2	1	1	0	28	2196	0	1
9091	2	1	1	0	28	2196	0	1
9092	2	1	1	0	28	2196	0	1
9093	2	1	1	0	28	2196	0	1
9094	2	1	1	0	28	2196	0	1
9095	2	1	1	0	28	2196	0	1
9096	2	1	1	0	28	2196	0	1
9097	2	1	1	0	28	2196	0	1
9098	2	1	1	0	28	2196	0	1
9099	2	1	1	0	28	2196	0	1
9100	2	1	1	0	28	2196	0	1
9101	2	1	1	0	28	2196	0	1
9102	2	1	1	0	28	2196	0	1
9103	2	1	1	0	28	2196	0	1
9104	2	1	1	0	28	2196	0	1
9105	2	1	1	0	28	2196	0	1
9106	2	1	1	0	28	2196	0	1
9107	2	1	1	0	28	2196	0	1
9108	2	1	1	0	28	2196	0	1
9109	2	1	1	0	28	2196	0	1
9110	2	1	1	0	28	2196	0	1
9111	2	1	1	0	28	2196	0	1
9112	2	1	1	0	28	2196	0	1
9113	2	1	1	0	28	2196	0	1
9114	2	1	1	0	28	2196	0	1
9115	2	1	1	0	28	2196	0	1
9116	2	1	1	0	28	2196	0	1
9117	2	1	1	0	28	2196	0	1
9118	2	1	1	0	28	2196	0	1
9119	2	1	1	0	28	2196	0	1
9120	2	1	1	0	28	2196	0	1
9121	2	1	1	0	28	2196	0	1
9122	2	1	1	0	28	2196	0	1
9123	2	1	1	0	28	2196	0	1
9124	2	1	1	0	28	2196	0	1
9125	2	1	1	0	28	2196	0	1
9126	2	1	1	0	28	2196	0	1
9127	2	1	1	0	28	2196	0	1
9128	2	1	1	0	28	2196	0	1
9129	2	1	1	0	28	2196	0	1
9130	2	1	1	0	28	2196	0	1
9131	2	1	1	0	28	2196	0	1
9132	2	1	1	0	28	2196	0	1
9133	2	1	1	0	28	2196	0	1
9134	2	1	1	0	28	2196	0	1
9135	2	1	1	0	28	2196	0	1
9136	2	1	1	0	28	2196	0	1
9137	2	1	1	0	28	2196	0	1
9138	2	1	1	0	28	2196	0	1
9139	2	1	1	0	28	2196	0	1
9140	2	1	1	0	28	2196	0	1
9141	2	1	1	0	28	2196	0	1
9142	2	1	1	0	28	2196	0	1
9143	2	1	1	0	28	2196	0	1
9144	2	1	1	0	28	2196	0	1
9145	2	1	1	0	28	2196	0	1
9146	2	1	1	0	28	2196	0	1
9147	2	1	1	0	28	2196	0	1
9148	2	1	1	0	28	2196	0	1
9149	2	1	1	0	28	2196	0	1
9150	2	1	1	0	28	2196	0	1
9151	2	1	1	0	28	2196	0	1
9152	2	1	1	0	28	2196	0	1
9153	2	1	1	0	28	2196	0	1
9154	2	1	1	0	28	2196	0	1
9155	2	1	1	0	28	2196	0	1
9156	2	1	1	0	28	2196	0	1
9157	2	1	1	0	28	2196	0	1
9158	2	1	1	0	28	2196	0	1
9159	2	1	1	0	28	2196	0	1
9160	2	1	1	0	28	2196	0	1
9161	2	1	1	0	28	2196	0	1
9162	2	1	1	0	28	2196	0	1
9163	2	1	1	0	28	2196	0	1
9164	2	1	1	0	28	2196	0	1
9165	2	1	1	0	28	2196	0	1
9166	2	1	1	0	28	2196	0	1
9167	2	1	1	0	28	2196	0	1
9168	2	1	1	0	28	2196	0	1
9169	2	1	1	0	28	2196	0	1
9170	2	1	1	0	28	2196	0	1
9171	2	1	1	0	28	2196	0	1
9172	2	1	1	0	28	2196	0	1
9173	2	1	1	0	28	2196	0	1
9174	2	1	1	0	28	2196	0	1
9175	2	1	1	0	28	2196	0	1
9176	2	1	1	0	28	2196	0	1
9177	2	1	1	0	28	2196	0	1
9178	2	1	1	0	28	2196	0	1
9179	2	1	1	0	28	2196	0	1
9180	2	1	1	0	28	2196	0	1
9181	2	1	1	0	28	2196	0	1
9182	2	1	1	0	28	2196	0	1
9183	2	1	1	0	28	2196	0	1
9184	2	1	1	0	28	2196	0	1
9185	2	1	1	0	28	2196	0	1
9186	2	1	1	0	28	2196	0	1
9187	2	1	1	0	28	2196	0	1
9188	2	1	1	0	28	2196	0	1
9189	2	1	1	0	28	2196	0	1
9190	2	1	1	0	28	2196	0	1
9191	2	1	1	0	28	2196	0	1
9192	2	1	1	0	28	2196	0	1
9193	2	1	1	0	28	2196	0	1
9194	2	1	1	0	28	2196	0	1
9195	2	1	1	0	28	2196	0	1
9196	2	1	1	0	28	2196	0	1
9197	2	1	1	0	28	2196	0	1
9198	2	1	1	0	28	2196	0	1
9199	2	1	1	0	28	2196	0	1
9200	2	1	1	0	28	2196	0	1
9201	2	1	1	0	28	2196	0	1
9202	2	1	1	0	28	2196	0	1
9203	2	1	1	0	28	2196	0	1
9204	2	1	1	0	28	2196	0	1
9205	2	1	1	0	28	2196	0	1
9206	2	1	1	0	28	2196	0	1
9207	2	1	1	0	28	2196	0	1
9208	2	1	1	0	28	2196	0	1
9209	2	1	1	0	28	2196	0	1
9210	2	1	1	0	28	2196	0	1
9211	2	1	1	0	28	2196	0	1
9212	2	1	1	0	28	2196	0	1
9213	2	1	1	0	28	2196	0	1
9214	2	1	1	0	28	2196	0	1
9215	2	1	1	0	28	2196	0	1
9216	2	1	1	0	28	2196	0	1
9217	2	1	1	0	28	2196	0	1
9218	2	1	1	0	28	2196	0	1
9219	2	1	1	0	28	2196	0	1
9220	2	1	1	0	28	2196	0	1
9221	2	1	1	0	28	2196	0	1
9222	2	1	1	0	28	2196	0	1
9223	2	1	1	0	28	2196	0	1
9224	2	1	1	0	28	2196	0	1
9225	2	1	1	0	28	2196	0	1
9226	2	1	1	0	28	2196	0	1
9227	2	1	1	0	28	2196	0	1
9228	2	1	1	0	28	2196	0	1
9229	2	1	1	0	28	2196	0	1
9230	2	1	1	0	28	2196	0	1
9231	2	1	1	0	28	2196	0	1
9232	2	1	1	0	28	2196	0	1
9233	2	1	1	0	28	2196	0	1
9234	2	1	1	0	28	2196	0	1
9235	2	1	1	0	28	2196	0	1
9236	2	1	1	0	28	2196	0	1
9237	2	1	1	0	28	2196	0	1
9238	2	1	1	0	28	2196	0	1
9239	2	1	1	0	28	2196	0	1
9240	2	1	1	0	28	2196	0	1
9241	2	1	1	0	28	2196	0	1
9242	2	1	1	0	28	2196	0	1
9243	2	1	1	0	28	2196	0	1
9244	2	1	1	0	28	2196	0	1
9245	2	1	1	0	28	2196	0	1
9246	2	1	1	0	28	2196	0	1
9247	2	1	1	0	28	2196	0	1
9248	2	1	1	0	28	2196	0	1
9249	2	1	1	0	28	2196	0	1
9250	2	1	1	0	28	2196	0	1
9251	2	1	1	0	28	2196	0	1
9252	2	1	1	0	28	2196	0	1
9253	2	1	1	0	28	2196	0	1
9254	2	1	1	0	28	2196	0	1
9255	2	1	1	0	28	2196	0	1
9256	2	1	1	0	28	2196	0	1
9257	2	1	1	0	28	2196	0	1
9258	2	1	1	0	28	2196	0	1
9259	2	1	1	0	28	2196	0	1
9260	2	1	1	0	28	2196	0	1
9261	2	1	1	0	28	2196	0	1
9262	2	1	1	0	28	2196	0	1
9263	2	1	1	0	28	2196	0	1
9264	2	1	1	0	28	2196	0	1
9265	2	1	1	0	28	2196	0	1
9266	2	1	1	0	28	2196	0	1
9267	2	1	1	0	28	2196	0	1
9268	2	1	1	0	28	2196	0	1
9269	2	1	1	0	28	2196	0	1
9270	2	1	1	0	28	2196	0	1
9271	2	1	1	0	28	2196	0	1
9272	2	1	1	0	28	2196	0	1
9273	2	1	1	0	28	2196	0	1
9274	2	1	1	0	28	2196	0	1
9275	2	1	1	0	28	2196	0	1
9276	2	1	1	0	28	2196	0	1
9277	2	1	1	0	28	2196	0	1
9278	2	1	1	0	28	2196	0	1
9279	2	1	1	0	28	2196	0	1
9280	2	1	1	0	28	2196	0	1
9281	2	1	1	0	28	2196	0	1
9282	2	1	1	0	28	2196	0	1
9283	2	1	1	0	28	2196	0	1
9284	2	1	1	0	28	2196	0	1
9285	2	1	1	0	28	2196	0	1
9286	2	1	1	0	28	2196	0	1
9287	2	1	1	0	28	2196	0	1
9288	2	1	1	0	28	2196	0	1
9289	2	1	1	0	28	2196	0	1
9290	2	1	1	0	28	2196	0	1
9291	2	1	1	0	28	2196	0	1
9292	2	1	1	0	28	2196	0	1
9293	2	1	1	0	28	2196	0	1
9294	2	1	1	0	28	2196	0	1
9295	2	1	1	0	28	2196	0	1
9296	2	1	1	0	28	2196	0	1
9297	2	1	1	0	28	2196	0	1
9298	2	1	1	0	28	2196	0	1
9299	2	1	1	0	28	2196	0	1
9300	2	1	1	0	28	2196	0	1
9301	2	1	1	0	28	2196	0	1
9302	2	1	1	0	28	2196	0	1
9303	2	1	1	0	28	2196	0	1
9304	2	1	1	0	28	2196	0	1
9305	2	1	1	0	28	2196	0	1
9306	2	1	1	0	28	2196	0	1
9307	2	1	1	0	28	2196	0	1
9308	2	1	1	0	28	2196	0	1
9309	2	1	1	0	28	2196	0	1
9310	2	1	1	0	28	2196	0	1
9311	2	1	1	0	28	2196	0	1
9312	2	1	1	0	28	2196	0	1
9313	2	1	1	0	28	2196	0	1
9314	2	1	1	0	28	2196	0	1
9315	2	1	1	0	28	2196	0	1
9316	2	1	1	0	28	2196	0	1
9317	2	1	1	0	28	2196	0	1
9318	2	1	1	0	28	2196	0	1
9319	2	1	1	0	28	2196	0	1
9320	2	1	1	0	28	2196	0	1
9321	2	1	1	0	28	2196	0	1
9322	2	1	1	0	28	2196	0	1
9323	2	1	1	0	28	2196	0	1
9324	2	1	1	0	28	2196	0	1
9325	2	1	1	0	28	2196	0	1
9326	2	1	1	0	28	2196	0	1
9327	2	1	1	0	28	2196	0	1
9328	2	1	1	0	28	2196	0	1
9329	2	1	1	0	28	2196	0	1
9330	2	1	1	0	28	2196	0	1
9331	2	1	1	0	28	2196	0	1
9332	2	1	1	0	28	2196	0	1
9333	2	1	1	0	28	2196	0	1
9334	2	1	1	0	28	2196	0	1
9335	2	1	1	0	28	2196	0	1
9336	2	1	1	0	28	2196	0	1
9337	2	1	1	0	28	2196	0	1
9338	2	1	1	0	28	2196	0	1
9339	2	1	1	0	28	2196	0	1
9340	2	1	1	0	28	2196	0	1
9341	2	1	1	0	28	2196	0	1
9342	2	1	1	0	28	2196	0	1
9343	2	1	1	0	28	2196	0	1
9344	2	1	1	0	28	2196	0	1
9345	2	1	1	0	28	2196	0	1
9346	2	1	1	0	28	2196	0	1
9347	2	1	1	0	28	2196	0	1
9348	2	1	1	0	28	2196	0	1
9349	2	1	1	0	28	2196	0	1
9350	2	1	1	0	28	2196	0	1
9351	2	1	1	0	28	2196	0	1
9352	2	1	1	0	28	2196	0	1
9353	2	1	1	0	28	2196	0	1
9354	2	1	1	0	28	2196	0	1
9355	2	1	1	0	28	2196	0	1
9356	2	1	1	0	28	2196	0	1
9357	2	1	1	0	28	2196	0	1
9358	2	1	1	0	28	2196	0	1
9359	2	1	1	0	28	2196	0	1
9360	2	1	1	0	28	2196	0	1
9361	2	1	1	0	28	2196	0	1
9362	2	1	1	0	28	2196	0	1
9363	2	1	1	0	28	2196	0	1
9364	2	1	1	0	28	2196	0	1
9365	2	1	1	0	28	2196	0	1
9366	2	1	1	0	28	2196	0	1
9367	2	1	1	0	28	2196	0	1
9368	2	1	1	0	28	2196	0	1
9369	2	1	1	0	28	2196	0	1
9370	2	1	1	0	28	2196	0	1
9371	2	1	1	0	28	2196	0	1
9372	2	1	1	0	28	2196	0	1
9373	2	1	1	0	28	2196	0	1
9374	2	1	1	0	28	2196	0	1
9375	2	1	1	0	28	2196	0	1
9376	2	1	1	0	28	2196	0	1
9377	2	1	1	0	28	2196	0	1
9378	2	1	1	0	28	2196	0	1
9379	2	1	1	0	28	2196	0	1
9380	2	1	1	0	28	2196	0	1
9381	2	1	1	0	28	2196	0	1
9382	2	1	1	0	28	2196	0	1
9383	2	1	1	0	28	2196	0	1
9384	2	1	1	0	28	2196	0	1
9385	2	1	1	0	28	2196	0	1
9386	2	1	1	0	28	2196	0	1
9387	2	1	1	0	28	2196	0	1
9388	2	1	1	0	28	2196	0	1
9389	2	1	1	0	28	2196	0	1
9390	2	1	1	0	28	2196	0	1
9391	2	1	1	0	28	2196	0	1
9392	2	1	1	0	28	2196	0	1
9393	2	1	1	0	28	2196	0	1
9394	2	1	1	0	28	2196	0	1
9395	2	1	1	0	28	2196	0	1
9396	2	1	1	0	28	2196	0	1
9397	2	1	1	0	28	2196	0	1
9398	2	1	1	0	28	2196	0	1
9399	2	1	1	0	28	2196	0	1
9400	2	1	1	0	28	2196	0	1
9401	2	1	1	0	28	2196	0	1
9402	2	1	1	0	28	2196	0	1
9403	2	1	1	0	28	2196	0	1
9404	2	1	1	0	28	2196	0	1
9405	2	1	1	0	28	2196	0	1
9406	2	1	1	0	28	2196	0	1
9407	2	1	1	0	28	2196	0	1
9408	2	1	1	0	28	2196	0	1
9409	2	1	1	0	28	2196	0	1
9410	2	1	1	0	28	2196	0	1
9411	2	1	1	0	28	2196	0	1
9412	2	1	1	0	28	2196	0	1
9413	2	1	1	0	28	2196	0	1
9414	2	1	1	0	28	2196	0	1
9415	2	1	1	0	28	2196	0	1
9416	2	1	1	0	28	2196	0	1
9417	2	1	1	0	28	2196	0	1
9418	2	1	1	0	28	2196	0	1
9419	2	1	1	0	28	2196	0	1
9420	2	1	1	0	28	2196	0	1
9421	2	1	1	0	28	2196	0	1
9422	2	1	1	0	28	2196	0	1
9423	2	1	1	0	28	2196	0	1
9424	2	1	1	0	28	2196	0	1
9425	2	1	1	0	28	2196	0	1
9426	2	1	1	0	28	2196	0	1
9427	2	1	1	0	28	2196	0	1
9428	2	1	1	0	28	2196	0	1
9429	2	1	1	0	28	2196	0	1
9430	2	1	1	0	28	2196	0	1
9431	2	1	1	0	28	2196	0	1
9432	2	1	1	0	28	2196	0	1
9433	2	1	1	0	28	2196	0	1
9434	2	1	1	0	28	2196	0	1
9435	2	1	1	0	28	2196	0	1
9436	2	1	1	0	28	2196	0	1
9437	2	1	1	0	28	2196	0	1
9438	2	1	1	0	28	2196	0	1
9439	2	1	1	0	28	2196	0	1
9440	2	1	1	0	28	2196	0	1
9441	2	1	1	0	28	2196	0	1
9442	2	1	1	0	28	2196	0	1
9443	2	1	1	0	28	2196	0	1
9444	2	1	1	0	28	2196	0	1
9445	2	1	1	0	28	2196	0	1
9446	2	1	1	0	28	2196	0	1
9447	2	1	1	0	28	2196	0	1
9448	2	1	1	0	28	2196	0	1
9449	2	1	1	0	28	2196	0	1
9450	2	1	1	0	28	2196	0	1
9451	2	1	1	0	28	2196	0	1
9452	2	1	1	0	28	2196	0	1
9453	2	1	1	0	28	2196	0	1
9454	2	1	1	0	28	2196	0	1
9455	2	1	1	0	28	2196	0	1
9456	2	1	1	0	28	2196	0	1
9457	2	1	1	0	28	2196	0	1
9458	2	1	1	0	28	2196	0	1
9459	2	1	1	0	28	2196	0	1
9460	2	1	1	0	28	2196	0	1
9461	2	1	1	0	28	2196	0	1
9462	2	1	1	0	28	2196	0	1
9463	2	1	1	0	28	2196	0	1
9464	2	1	1	0	28	2196	0	1
9465	2	1	1	0	28	2196	0	1
9466	2	1	1	0	28	2196	0	1
9467	2	1	1	0	28	2196	0	1
9468	2	1	1	0	28	2196	0	1
9469	2	1	1	0	28	2196	0	1
9470	2	1	1	0	28	2196	0	1
9471	2	1	1	0	28	2196	0	1
9472	2	1	1	0	28	2196	0	1
9473	2	1	1	0	28	2196	0	1
9474	2	1	1	0	28	2196	0	1
9475	2	1	1	0	28	2196	0	1
9476	2	1	1	0	28	2196	0	1
9477	2	1	1	0	28	2196	0	1
9478	2	1	1	0	28	2196	0	1
9479	2	1	1	0	28	2196	0	1
9480	2	1	1	0	28	2196	0	1
9481	2	1	1	0	28	2196	0	1
9482	2	1	1	0	28	2196	0	1
9483	2	1	1	0	28	2196	0	1
9484	2	1	1	0	28	2196	0	1
9485	2	1	1	0	28	2196	0	1
9486	2	1	1	0	28	2196	0	1
9487	2	1	1	0	28	2196	0	1
9488	2	1	1	0	28	2196	0	1
9489	2	1	1	0	28	2196	0	1
9490	2	1	1	0	28	2196	0	1
9491	2	1	1	0	28	2196	0	1
9492	2	1	1	0	28	2196	0	1
9493	2	1	1	0	28	2196	0	1
9494	2	1	1	0	28	2196	0	1
9495	2	1	1	0	28	2196	0	1
9496	2	1	1	0	28	2196	0	1
9497	2	1	1	0	28	2196	0	1
9498	2	1	1	0	28	2196	0	1
9499	2	1	1	0	28	2196	0	1
9500	2	1	1	0	28	2196	0	1
9501	2	1	1	0	28	2196	0	1
9502	2	1	1	0	28	2196	0	1
9503	2	1	1	0	28	2196	0	1
9504	2	1	1	0	28	2196	0	1
9505	2	1	1	0	28	2196	0	1
9506	2	1	1	0	28	2196	0	1
9507	2	1	1	0	28	2196	0	1
9508	2	1	1	0	28	2196	0	1
9509	2	1	1	0	28	2196	0	1
9510	2	1	1	0	28	2196	0	1
9511	2	1	1	0	28	2196	0	1
9512	2	1	1	0	28	2196	0	1
9513	2	1	1	0	28	2196	0	1
9514	2	1	1	0	28	2196	0	1
9515	2	1	1	0	28	2196	0	1
9516	2	1	1	0	28	2196	0	1
9517	2	1	1	0	28	2196	0	1
9518	2	1	1	0	28	2196	0	1
9519	2	1	1	0	28	2196	0	1
9520	2	1	1	0	28	2196	0	1
9521	2	1	1	0	28	2196	0	1
9522	2	1	1	0	28	2196	0	1
9523	2	1	1	0	28	2196	0	1
9524	2	1	1	0	28	2196	0	1
9525	2	1	1	0	28	2196	0	1
9526	2	1	1	0	28	2196	0	1
9527	2	1	1	0	28	2196	0	1
9528	2	1	1	0	28	2196	0	1
9529	2	1	1	0	28	2196	0	1
9530	2	1	1	0	28	2196	0	1
9531	2	1	1	0	28	2196	0	1
9532	2	1	1	0	28	2196	0	1
9533	2	1	1	0	28	2196	0	1
9534	2	1	1	0	28	2196	0	1
9535	2	1	1	0	28	2196	0	1
9536	2	1	1	0	28	2196	0	1
9537	2	1	1	0	28	2196	0	1
9538	2	1	1	0	28	2196	0	1
9539	2	1	1	0	28	2196	0	1
9540	2	1	1	0	28	2196	0	1
9541	2	1	1	0	28	2196	0	1
9542	2	1	1	0	28	2196	0	1
9543	2	1	1	0	28	2196	0	1
9544	2	1	1	0	28	2196	0	1
9545	2	1	1	0	28	2196	0	1
9546	2	1	1	0	28	2196	0	1
9547	2	1	1	0	28	2196	0	1
9548	2	1	1	0	28	2196	0	1
9549	2	1	1	0	28	2196	0	1
9550	2	1	1	0	28	2196	0	1
9551	2	1	1	0	28	2196	0	1
9552	2	1	1	0	28	2196	0	1
9553	2	1	1	0	28	2196	0	1
9554	2	1	1	0	28	2196	0	1
9555	2	1	1	0	28	2196	0	1
9556	2	1	1	0	28	2196	0	1
9557	2	1	1	0	28	2196	0	1
9558	2	1	1	0	28	2196	0	1
9559	2	1	1	0	28	2196	0	1
9560	2	1	1	0	28	2196	0	1
9561	2	1	1	0	28	2196	0	1
9562	2	1	1	0	28	2196	0	1
9563	2	1	1	0	28	2196	0	1
9564	2	1	1	0	28	2196	0	1
9565	2	1	1	0	28	2196	0	1
9566	2	1	1	0	28	2196	0	1
9567	2	1	1	0	28	2196	0	1
9568	2	1	1	0	28	2196	0	1
9569	2	1	1	0	28	2196	0	1
9570	2	1	1	0	28	2196	0	1
9571	2	1	1	0	28	2196	0	1
9572	2	1	1	0	28	2196	0	1
9573	2	1	1	0	28	2196	0	1
9574	2	1	1	0	28	2196	0	1
9575	2	1	1	0	28	2196	0	1
9576	2	1	1	0	28	2196	0	1
9577	2	1	1	0	28	2196	0	1
9578	2	1	1	0	28	2196	0	1
9579	2	1	1	0	28	2196	0	1
9580	2	1	1	0	28	2196	0	1
9581	2	1	1	0	28	2196	0	1
9582	2	1	1	0	28	2196	0	1
9583	2	1	1	0	28	2196	0	1
9584	2	1	1	0	28	2196	0	1
9585	2	1	1	0	28	2196	0	1
9586	2	1	1	0	28	2196	0	1
9587	2	1	1	0	28	2196	0	1
9588	2	1	1	0	28	2196	0	1
9589	2	1	1	0	28	2196	0	1
9590	2	1	1	0	28	2196	0	1
9591	2	1	1	0	28	2196	0	1
9592	2	1	1	0	28	2196	0	1
9593	2	1	1	0	28	2196	0	1
9594	2	1	1	0	28	2196	0	1
9595	2	1	1	0	28	2196	0	1
9596	2	1	1	0	28	2196	0	1
9597	2	1	1	0	28	2196	0	1
9598	2	1	1	0	28	2196	0	1
9599	2	1	1	0	28	2196	0	1
9600	2	1	1	0	28	2196	0	1
9601	2	1	1	0	28	2196	0	1
9602	2	1	1	0	28	2196	0	1
9603	2	1	1	0	28	2196	0	1
9604	2	1	1	0	28	2196	0	1
9605	2	1	1	0	28	2196	0	1
9606	2	1	1	0	28	2196	0	1
9607	2	1	1	0	28	2196	0	1
9608	2	1	1	0	28	2196	0	1
9609	2	1	1	0	28	2196	0	1
9610	2	1	1	0	28	2196	0	1
9611	2	1	1	0	28	2196	0	1
9612	2	1	1	0	28	2196	0	1
9613	2	1	1	0	28	2196	0	1
9614	2	1	1	0	28	2196	0	1
9615	2	1	1	0	28	2196	0	1
9616	2	1	1	0	28	2196	0	1
9617	2	1	1	0	28	2196	0	1
9618	2	1	1	0	28	2196	0	1
9619	2	1	1	0	28	2196	0	1
9620	2	1	1	0	28	2196	0	1
9621	2	1	1	0	28	2196	0	1
9622	2	1	1	0	28	2196	0	1
9623	2	1	1	0	28	2196	0	1
9624	2	1	1	0	28	2196	0	1
9625	2	1	1	0	28	2196	0	1
9626	2	1	1	0	28	2196	0	1
9627	2	1	1	0	28	2196	0	1
9628	2	1	1	0	28	2196	0	1
9629	2	1	1	0	28	2196	0	1
9630	2	1	1	0	28	2196	0	1
9631	2	1	1	0	28	2196	0	1
9632	2	1	1	0	28	2196	0	1
9633	2	1	1	0	28	2196	0	1
9634	2	1	1	0	28	2196	0	1
9635	2	1	1	0	28	2196	0	1
9636	2	1	1	0	28	2196	0	1
9637	2	1	1	0	28	2196	0	1
9638	2	1	1	0	28	2196	0	1
9639	2	1	1	0	28	2196	0	1
9640	2	1	1	0	28	2196	0	1
9641	2	1	1	0	28	2196	0	1
9642	2	1	1	0	28	2196	0	1
9643	2	1	1	0	28	2196	0	1
9644	2	1	1	0	28	2196	0	1
